date,humidity,temperature,pressure,pm2.5_alt,scattering_coefficient,visual_range,0.3_um_count,5.0_um_count,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,sensor_id,last_modified,sensor_date_created,sensor_last_seen,private,name,location_type,model,hardware,uptime,pa_latency,memory,position_rating,sensor_latitude,sensor_longitude,altitude,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,unique_incident_count,average_size,list_of_sizes,average_distance,list_of_distances,list_of_rel_direction,target,average_size_stand,average_distance_stand,Fire_Indicator,log_0.3_um_count
2020-03-26,41.39,54.799,952.624,1.2,5.1,242.7,337.271,0.212,1.2200000000000002,1.604,1.6085,1.783,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,7.4,-1.1,15.0,0.0,,,6.6,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.823847349380956
2020-08-25,21.85,87.087,948.528,21.6,69.5,41.8,4632.5725,2.1225,21.096,29.492,36.825,33.911,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,17.5,12.8,25.6,0.0,,,10.6,,,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,8.44108344782351
2020-11-06,37.815,67.165,951.219,0.9,3.1,284.5,206.063,0.311,0.4845,0.7705,0.7705,0.9635,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,12.1,5.0,17.2,,,306.0,13.8,,1007.2,,1.0,6.0,[6],135.4614439125597,[135.4614439125597],['north-west'],1,0,0,0.0,5.333023094787051
2020-08-29,31.162,86.95,947.761,68.9,189.6,16.4,12639.974,13.9895,50.0285,77.983,115.7995,88.3435,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.8,11.7,23.9,0.0,,,8.2,,1010.4,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,9.444698721694138
2020-12-29,28.451,59.043,960.239,0.9,4.0,263.3,267.222,0.1975,0.796,1.111,1.1255000000000002,1.2719999999999998,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,6.7,-0.6,17.8,0.0,,,4.1,,1023.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.5918149958205
2020-01-16,55.481,51.067,945.667,1.5,5.4,236.4,361.141,0.4905,1.4325,2.2305,2.2305,2.6755,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,7.6,2.8,10.0,,,194.0,12.5,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.892033638751693
2020-11-10,25.668,61.518,963.772,1.6,6.9,213.6,458.8195,0.3289999999999999,1.618,2.149,2.1505,2.385,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,8.2,-1.7,18.9,0.0,,,6.7,,1022.3,,1.0,6.0,[6],135.4614439125597,[135.4614439125597],['north-west'],1,0,0,0.0,6.13083402117318
2020-02-16,36.431,61.872,958.566,1.5,5.6,233.7,371.561,0.4024999999999999,1.246,1.891,1.891,2.1925,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,11.4,5.6,18.3,0.0,,350.0,8.2,,1022.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.920400782801934
2020-08-10,22.506,93.329,949.924,5.1,17.7,124.8,1180.8535000000002,0.6275,5.683,7.6345,7.6355,8.077,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,17.6,12.8,26.1,0.0,,163.0,11.5,,1012.0,,0.0,0.0,,0.0,,,0,1,1,0.0,7.074839247814152
2020-03-24,48.256,56.124,955.35,0.7,2.8,291.4,187.858,0.2065,0.2319999999999999,0.526,0.526,0.6625000000000001,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,9.4,6.1,13.9,,,205.0,10.0,,1019.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.240995409923931
2020-07-11,15.657,97.471,953.318,1.4,5.2,240.1,346.7515,0.28,0.659,1.171,1.171,1.3675000000000002,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,21.3,10.0,35.6,0.0,,,8.3,,1014.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.851488144237815
2020-01-26,58.155,62.622,956.613,1.0,3.9,266.4,257.8875,0.336,0.8245,1.1865,1.1865,1.414,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,13.0,8.9,17.8,,,267.0,8.9,,1022.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.5563936044022695
2020-02-15,47.047,61.056,957.544,5.7,22.1,106.7,1475.636,0.8955,8.6205,11.3015,11.046,11.816,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,9.7,1.7,18.9,0.0,,341.0,3.7,,,,0.0,0.0,,0.0,,,0,1,1,0.0,7.297521806661067
2020-06-19,17.44,92.328,949.43,1.7,6.3,222.0,420.232,0.7464999999999999,1.1595,1.9755,1.9965,2.465,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,16.9,10.6,25.0,0.0,,155.0,11.0,,1011.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.043183750783294
2020-04-18,39.747,66.122,952.446,2.3,8.5,193.6,563.4010000000001,0.7285,2.268,3.2435,3.2435,3.817,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,12.7,8.9,16.1,0.0,,,6.2,,1017.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.335764991770144
2020-07-07,20.148,88.009,950.399,2.4,8.6,191.6,575.553,0.5095,2.186,3.1405000000000003,3.1635,3.4785,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,19.7,8.9,31.1,0.0,,153.0,7.8,,1012.3,,0.0,0.0,,0.0,,,0,1,1,0.0,6.3570672695684305
2020-10-13,27.711,79.746,960.593,6.5,24.9,97.8,1658.8539999999998,0.9085,8.49,10.9415,10.9415,11.5995,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,21.2,9.4,33.3,0.0,,,5.5,,,,2.0,5.0,"[6, 4]",70.438868477965,"[135.4614439125597, 5.416293043370313]","['north-west', 'south-west']",1,6,6,1.6666666666666667,7.414484925675373
2020-06-28,31.363,82.699,943.292,2.9,9.1,186.0,609.3335,1.1075,2.466,3.9845,3.9845,4.7905,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.8,8.9,31.1,0.0,,,9.3,,1004.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.414005529081186
2020-07-21,30.626,86.262,949.054,1.1,4.6,251.2,306.9815,0.1165,0.7015,1.028,1.028,1.1044999999999998,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,16.5,12.8,24.4,,,156.0,8.7,,1011.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.730039716234539
2020-02-10,17.074,62.215,954.236,0.2,0.8,354.7,55.243,0.0569999999999999,0.0005,0.0015,0.0015,0.0095,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.1,2.2,26.1,0.0,,,17.4,,1016.3,,0.0,0.0,,0.0,,,0,1,1,0.0,4.029681588896233
2020-08-09,25.949,93.758,950.956,5.4,18.9,119.4,1259.1950000000002,0.8474999999999999,6.097,8.248,8.248,8.8335,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,19.2,11.7,30.6,0.0,,164.0,8.8,,1012.2,,0.0,0.0,,0.0,,,0,1,1,0.0,7.139021749875898
2020-02-18,18.185,63.343,953.682,1.5,5.7,231.9,378.752,0.363,1.2515,1.8655,1.8655,2.125,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,10.2,3.9,20.0,0.0,,354.0,3.6,,1016.5,,0.0,0.0,,0.0,,,0,1,1,0.0,5.939518408084791
2020-06-21,28.619,90.428,951.413,1.5,5.6,233.9,370.7035,0.2319999999999999,1.108,1.5685,1.5685,1.721,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,20.5,12.8,32.2,0.0,,,9.9,,1012.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.9180964934547315
2020-03-12,32.09,70.837,950.434,1.8,7.2,209.0,480.9395,0.378,1.8165,2.4955,2.4955,2.7695,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,12.2,4.4,25.0,0.0,,,6.6,,,,0.0,0.0,,0.0,,,0,1,1,0.0,6.177818587500274
2020-06-22,28.379,93.824,950.748,2.0,7.4,206.2,495.4425,0.5275,1.602,2.406,2.406,2.7675,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.1,11.1,28.3,0.0,,144.0,8.6,,1012.5,,0.0,0.0,,0.0,,,0,1,1,0.0,6.2074676661039305
2020-06-11,26.079,89.595,952.483,0.4,1.7,325.1,110.945,0.12,0.014,0.0549999999999999,0.0549999999999999,0.108,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,20.3,11.7,30.0,0.0,,,7.4,,1013.7,,0.0,0.0,,0.0,,,0,1,1,0.0,4.7180076792514605
2020-12-03,27.746,63.099,962.998,5.7,20.6,112.2,1376.022,1.4945,7.355,10.3395,10.3395,11.535,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,8.6,1.7,17.2,0.0,,356.0,2.7,,1023.8,,0.0,0.0,,0.0,,,0,1,1,0.0,7.227678475362103
2020-11-17,45.832,63.282,953.105,3.4,12.7,154.9,843.4705,0.8225,4.1515,5.713,5.713,6.3535,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,11.1,6.1,13.3,,,165.0,10.3,,,,0.0,0.0,,0.0,,,0,1,1,0.0,6.738709803725347
2020-10-06,20.803,88.417,958.832,22.3,66.7,43.3,4447.6895,3.7415,22.116,33.014,37.141,37.9085,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.4,6.1,30.6,0.0,,,5.7,,,,2.0,5.0,"[6, 4]",70.438868477965,"[135.4614439125597, 5.416293043370313]","['north-west', 'south-west']",1,6,6,1.6666666666666667,8.400364837406277
2020-01-27,50.81,58.527,962.739,0.6,2.1,310.6,142.04399999999998,0.3505,0.1085,0.323,0.323,0.5595000000000001,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,10.5,7.8,15.6,,,338.0,3.9,,,,0.0,0.0,,0.0,,,0,1,1,0.0,4.963152275240029
2020-08-07,30.447,87.383,949.687,2.1,7.5,205.9,496.869,0.497,1.7695,2.638,2.638,2.974,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.8,12.2,29.4,0.0,,147.0,8.0,,1011.8,,0.0,0.0,,0.0,,,0,1,1,0.0,6.210336990211517
2020-05-23,18.734,81.098,950.937,0.7,2.6,296.0,176.447,0.2155,0.1725,0.3565,0.3875,0.4845,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.0,6.7,27.2,,,,9.0,,1013.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.178671972778842
2020-08-24,24.171,89.575,948.798,123.5,324.6,9.8,21639.944,22.802,86.463,134.47750000000002,202.8495,146.40800000000002,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,20.5,13.3,30.6,,,,7.6,,1009.7,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,9.982342354929484
2020-12-28,34.015,59.696,949.703,0.8,3.2,281.2,214.872,0.186,0.4885,0.7135,0.7135,0.835,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,8.1,2.2,14.4,0.0,,321.0,6.8,,1010.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.3746856394391855
2020-09-26,29.454,81.812,954.238,2.9,10.7,170.6,714.652,0.5785,3.0935,4.224,4.224,4.626,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,24.3,15.0,33.3,0.0,,343.0,18.2,,1015.1,,4.0,4.75,"[6, 5, 5, 3]",98.35977130351877,"[135.4614439125597, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-west']",1,6,6,3.1666666666666665,6.573194015288516
2020-02-28,32.143,70.9,957.661,5.6,21.5,109.1,1431.284,0.7925,7.3635,9.5215,9.5215,10.126,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,12.6,6.7,21.7,0.0,,320.0,7.5,,1019.1,,0.0,0.0,,0.0,,,0,1,1,0.0,7.267025651879329
2020-07-02,30.318,84.817,947.459,3.3,11.6,162.8,774.9845,0.953,3.424,4.8765,4.8765,5.5255,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,14.7,9.4,22.2,0.0,,196.0,10.1,,1011.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.654132545756927
2020-05-14,50.062,65.814,954.935,1.7,6.5,219.8,430.406,0.291,1.595,2.1905,2.1925,2.3905000000000003,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,13.8,10.6,19.4,,,,3.4,,,,0.0,0.0,,0.0,,,0,1,1,0.0,6.0670496420641795
2020-12-07,21.728,65.35,963.898,0.6,2.3,305.3,154.235,0.153,0.0805,0.1945,0.1945,0.297,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.4,7.2,24.4,0.0,,2.0,19.7,,1021.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.044940097788246
2020-04-28,29.754,85.008,955.817,0.5,2.1,310.7,141.7025,0.133,0.0165,0.1035,0.1035,0.1895,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,19.8,11.7,29.4,0.0,,,7.8,,1016.7,,0.0,0.0,,0.0,,,0,1,1,0.0,4.960762043600528
2020-08-26,27.374,87.689,947.609,57.8,164.8,18.8,10985.3225,10.835,45.9755,69.44200000000001,97.992,80.0135,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.8,11.7,25.6,0.0,,158.0,9.8,,,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,9.304406369015119
2020-08-23,21.079,91.271,949.081,153.5,337.1,9.4,22470.592,34.6205,98.623,166.2115,247.436,185.02,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,19.4,11.7,28.9,0.0,,225.0,7.8,,,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,10.020007212691883
2020-08-15,18.576,101.387,950.438,1.6,6.5,218.5,436.1785,0.202,1.057,1.5670000000000002,1.5670000000000002,1.712,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,27.3,17.8,39.4,0.0,,,6.4,,1010.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.08034157851495
2020-03-18,49.985,54.322,948.321,1.8,7.3,207.5,488.656,0.3265,2.0650000000000004,2.8025,2.8025,3.0745,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,8.9,6.7,12.8,,,15.0,4.5,,1011.5,,0.0,0.0,,0.0,,,0,1,1,0.0,6.193703103742295
2020-09-21,27.584,83.101,950.132,41.6,123.0,24.8,8198.086500000001,8.2285,34.2855,51.507000000000005,71.59450000000001,62.952,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.7,10.0,31.1,0.0,,153.0,6.3,,1011.6,,5.0,4.6,"[6, 4, 5, 5, 3]",110.04828677772139,"[135.4614439125597, 156.8023486745319, 160.26031025549403, 26.928756921706558, 70.78857412431479]","['north-west', 'south-east', 'south-east', 'south-east', 'south-west']",1,0,0,0.0,9.011778024607608
2020-03-17,44.447,54.762,949.325,3.2,12.0,160.2,797.0765,0.533,4.554,6.085,6.0855,6.5735,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,6.9,2.2,11.7,0.3,,335.0,5.7,,,,0.0,0.0,,0.0,,,0,1,1,0.0,6.68220445751674
2020-11-08,29.668,60.332,948.007,0.8,3.0,287.1,199.1865,0.354,0.2115,0.551,0.551,0.802,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,9.5,3.9,14.4,,,339.0,16.8,,,,1.0,6.0,[6],135.4614439125597,[135.4614439125597],['north-west'],1,0,0,0.0,5.29924943204001
2020-10-11,43.395,69.703,959.471,2.3,8.6,191.7,574.7460000000001,0.418,2.3295000000000003,3.2275,3.2275,3.5345,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,17.5,7.2,28.3,0.0,,,6.8,,,,2.0,5.0,"[6, 4]",70.438868477965,"[135.4614439125597, 5.416293043370313]","['north-west', 'south-west']",1,6,6,1.6666666666666667,6.355666591216826
2020-02-11,15.229,68.749,954.942,0.4,1.6,328.6,103.8035,0.0925,0.0215,0.071,0.071,0.1164999999999999,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,15.3,6.7,27.2,0.0,,325.0,8.1,,1017.0,,0.0,0.0,,0.0,,,0,1,1,0.0,4.652087168275841
2020-10-18,18.09,84.282,957.472,1.3,5.6,233.3,373.335,0.1805,1.0114999999999998,1.388,1.388,1.511,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,18.8,8.9,32.8,0.0,,346.0,5.0,,1014.3,,2.0,5.0,"[6, 4]",70.438868477965,"[135.4614439125597, 5.416293043370313]","['north-west', 'south-west']",1,6,6,1.6666666666666667,5.925151118420172
2020-03-22,41.193,63.36,955.579,2.1,9.1,186.3,607.271,0.2695,2.555,3.305,3.305,3.5335,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,11.5,4.4,21.1,,,325.0,7.3,,1017.7,,0.0,0.0,,0.0,,,0,1,1,0.0,6.410620506345084
2020-10-08,43.789,69.495,954.717,33.3,88.6,33.5,5907.261,12.8715,29.275,48.9375,63.810500000000005,63.4015,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,14.3,10.6,20.0,0.0,,104.0,5.8,,1013.3,,2.0,5.0,"[6, 4]",70.438868477965,"[135.4614439125597, 5.416293043370313]","['north-west', 'south-west']",1,6,6,1.6666666666666667,8.684106820062073
2020-06-24,27.671,92.742,947.607,2.4,9.8,179.7,650.4415,0.3475,2.5315,3.3005,3.3005,3.539,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,19.0,11.7,28.9,0.0,,173.0,8.3,,1008.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.479187599747408
2020-04-12,44.98,69.193,952.09,3.7,13.6,148.1,907.798,0.5815,4.3535,5.816,5.816,6.2780000000000005,4478,2017-11-24 20:47:02,2017-11-18 02:40:46,2023-11-28 02:14:37,0,Pacific Union College,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30176,216.0,16696,5,38.57168,-122.43616,1814,13.2,10.0,19.4,6.4,,142.0,8.2,,1015.7,,0.0,0.0,,0.0,,,0,1,1,0.0,6.81212284726024
